model_name,image_name,accuracy_percentage,mean_distance,execution_time
deeplabv3,40_4_15_12_403_cow.jpg,69.40976315048061,215.35526742061649,17.86893320083618
deeplabv3,696_4_7_21_278_cow.jpg,77.07156759361476,161.4161641409521,17.05375862121582
deeplabv3,40_4_9_21_246_cow.jpg,51.88867966949226,338.7036951267744,17.648330211639404
deeplabv3,44_4_7_20_3_cow.jpg,57.874241665629796,296.5653386739662,19.137810945510864
deeplabv3,40_4_6_10_363_cow.jpg,64.10483278024743,252.70197722705802,17.50803852081299
deeplabv3,713_4_5_22_361_cow.jpg,68.74925583260196,220.00523893848217,17.419740676879883
deeplabv3,713_4_5_22_363_cow.jpg,69.8530350047395,212.23463356663393,18.233440160751343
deeplabv3,736_4_4_11_270_cow.jpg,82.1442827822796,125.70424921275152,18.8188636302948
deeplabv3,700_4_5_12_14_cow.jpg,74.24571406732741,181.31017296601507,17.443196535110474
deeplabv3,700_4_5_12_16_cow.jpg,73.6288903914403,185.6526116442603,17.51468801498413
deeplabv3,45_4_15_12_36_cow.jpg,66.75921336296562,234.0151379247221,18.353307723999023
deeplabv3,45_4_15_12_38_cow.jpg,60.147069002569296,280.5646342219122,18.1829354763031
deeplabv3,45_4_7_22_180_cow.jpg,61.55728522328443,270.6367120280776,17.273067235946655
deeplabv3,128_4_10_12_146_cow.jpg,63.75701793699837,255.15059372353144,17.94529938697815
deeplabv3,128_4_10_12_148_cow.jpg,64.11541678977441,252.62746579998816,19.170629024505615
deeplabv3,48_4_14_10_190_cow.jpg,74.4075100682629,180.1711291194292,17.36867117881775
deeplabv3,48_4_15_12_243_cow.jpg,53.47467168640336,327.53831132772035,17.272210597991943
deeplabv3,713_4_6_12_62_cow.jpg,60.744054467535925,276.36185654854705,17.53018569946289
deeplabv3,49_4_5_13_167_cow.jpg,64.61433041780411,249.11511385865907,19.222086429595947
deeplabv3,49_4_5_13_169_cow.jpg,62.99674654311935,260.50290433643977,17.59405255317688
deeplabv3,738_4_6_11_156_cow.jpg,69.88122740911766,212.0361590398117,17.279047966003418
deeplabv3,713_4_5_22_11_cow.jpg,69.08976385581552,217.60806245505873,18.077596426010132
deeplabv3,713_4_5_22_9_cow.jpg,68.52576343542326,221.57862541462026,18.425540685653687
deeplabv3,49_4_7_21_162_cow.jpg,63.92217377455924,253.9878966271029,20.19461154937744
deeplabv3,56_4_4_12_2_cow.jpg,63.372471747358205,257.8577988985983,17.715749263763428
deeplabv3,696_4_6_10_175_cow.jpg,70.42310437479165,208.22134520146687,19.08467125892639
deeplabv3,39_4_5_10_142_cow.jpg,72.16306166571722,195.97204587335074,17.424789428710938
deeplabv3,39_4_5_10_144_cow.jpg,72.43327783479508,194.0697240430427,17.42781138420105
deeplabv3,733_4_6_13_41_cow.jpg,75.58683514770024,171.86868056019023,18.347881317138672
deeplabv3,734_4_4_22_226_cow.jpg,77.07582450463319,161.38619548738228,18.239864587783813
deeplabv3,42_4_6_11_266_cow.jpg,77.84348933884195,155.98183505455273,17.330610752105713
deeplabv3,738_4_4_12_139_cow.jpg,65.29788717556926,244.30287428399245,17.54560399055481
deeplabv3,73_4_10_20_57_cow.jpg,69.5726625719238,214.20845549365637,18.742906093597412
deeplabv3,110_4_11_13_101_cow.jpg,68.0838948898721,224.68937997530048,17.865745067596436
deeplabv3,73_4_4_21_188_cow.jpg,47.927354800057074,366.5914222075982,17.323391437530518
deeplabv3,73_4_5_10_207_cow.jpg,68.76391587504189,219.90203223970508,17.533834218978882
deeplabv3,85_4_11_10_116_cow.jpg,75.59776947396337,171.79170290329793,19.151334047317505
deeplabv3,32_4_5_22_177_cow.jpg,64.29234406514044,251.38189778141137,17.523362636566162
deeplabv3,32_4_7_21_8_cow.jpg,71.7558326890834,198.83893786885275,17.380004167556763
deeplabv3,714_4_10_10_117_cow.jpg,68.03719238757317,225.01816559148483,17.774168491363525
deeplabv3,56_4_15_13_24_cow.jpg,78.21260269238188,153.38327704563164,19.142901182174683
deeplabv3,56_4_15_13_26_cow.jpg,81.72257790797502,128.67305152785582,17.479437589645386
deeplabv3,738_4_4_20_45_cow.jpg,70.03682394716128,210.9407594119846,17.606502532958984
deeplabv3,700_4_4_23_403_cow.jpg,69.54073387714674,214.433233504887,18.345986366271973
deeplabv3,700_4_9_22_301_cow.jpg,72.9246367616432,190.6105571980319,18.22122883796692
deeplabv3,131_4_10_23_186_cow.jpg,60.68722030150712,276.7619690773899,17.34795904159546
deeplabv3,131_4_10_23_190_cow.jpg,65.84972998188934,240.417900927499,17.573834657669067
deeplabv3,710_4_14_11_688_cow.jpg,57.2755731336825,300.7799651388752,19.135344982147217
deeplabv3,713_4_4_13_198_cow.jpg,83.90324481878933,113.3211564757231,17.6178982257843
deeplabv3,32_4_4_22_40_cow.jpg,73.1191324418052,189.2413076096913,17.37108039855957
deeplabv3,42_4_4_23_59_cow.jpg,70.71073202354397,206.19644655425046,17.513484477996826
deeplabv3,32_4_6_12_119_cow.jpg,76.29112590128389,166.91047365496144,19.210493326187134
deeplabv3,710_4_4_10_71_cow.jpg,77.94983075771577,155.23319146568096,17.540549993515015
deeplabv3,713_4_5_12_109_cow.jpg,46.69802665840732,375.2458923248125,17.39638113975525
deeplabv3,710_4_10_12_61_cow.jpg,67.97519147994097,225.45465198121553,18.35947060585022
deeplabv3,710_4_10_12_63_cow.jpg,78.22349386212528,153.30660321063797,18.47765588760376
deeplabv3,710_4_10_12_65_cow.jpg,77.95455050065372,155.19996447539776,17.511208534240723
deeplabv3,710_4_10_12_67_cow.jpg,76.87917141623181,162.77063322972796,17.64423942565918
deeplabv3,713_4_9_22_265_cow.jpg,56.237560341503354,308.0875751958164,19.296929121017456
deeplabv3,714_4_5_20_184_cow.jpg,59.38559209098756,285.92543167944757,17.73502779006958
deeplabv3,714_4_5_20_186_cow.jpg,64.95318081610657,246.72960705460974,17.405628204345703
deeplabv3,128_4_5_13_159_cow.jpg,69.27034795532174,216.33675039453487,17.7235906124115
deeplabv3,38_4_10_20_298_cow.jpg,68.10182337936124,224.56316340929686,19.060625553131104
deeplabv3,85_4_11_10_118_cow.jpg,79.85339449855786,141.83210273015263,17.456120252609253
deeplabv3,757_4_6_12_168_cow.jpg,0,inf,17.383652448654175
deeplabv3,713_4_10_22_193_cow.jpg,57.708726895933395,297.7305626526289,18.25473928451538
deeplabv3,710_4_11_12_119_cow.jpg,64.5251888316109,249.74267062545925,18.328516960144043
deeplabv3,710_4_11_12_121_cow.jpg,63.82478562368399,254.67350920926475,17.387576580047607
deeplabv3,710_4_11_12_123_cow.jpg,67.59626842312466,228.1222703012025,17.56375813484192
deeplabv3,110_4_10_20_105_cow.jpg,68.07497290436311,224.7521907532837,18.73999547958374
deeplabv3,110_4_10_20_107_cow.jpg,69.02125327551371,218.0903769403835,17.839863538742065
deeplabv3,39_4_11_10_261_cow.jpg,73.22130505021856,188.52201244646133,17.43146252632141
deeplabv3,39_4_11_10_263_cow.jpg,73.54574998201633,186.2379201266051,17.647515058517456
deeplabv3,39_4_11_10_265_cow.jpg,72.27894627182383,195.1562182463602,19.3585786819458
deeplabv3,85_4_6_10_241_cow.jpg,61.47457373034252,271.21900093838866,17.755738258361816
deeplabv3,738_4_22_21_104_cow.jpg,77.93310948899536,155.35090919747267,17.445641040802002
deeplabv3,738_4_22_21_106_cow.jpg,73.56983182681856,186.0683839391974,18.18843102455139
deeplabv3,738_4_22_21_108_cow.jpg,77.94317908027965,155.2800192748313,18.696442365646362
deeplabv3,738_4_22_21_110_cow.jpg,74.38248942920461,180.34727441839954,17.583049774169922
deeplabv3,736_4_25_13_103_cow.jpg,65.33976116299871,244.00808141248908,17.60015082359314
deeplabv3,736_4_25_13_105_cow.jpg,71.17423317186639,202.93339847006064,18.671772956848145
deeplabv3,736_4_25_13_107_cow.jpg,62.22986130723862,265.90177639704007,17.884315729141235
deeplabv3,736_4_25_13_109_cow.jpg,62.17432404086573,266.2927587523053,17.54953384399414
deeplabv3,131_4_25_22_112_cow.jpg,67.81669353022004,226.57047754725096,17.462358713150024
deeplabv3,131_4_25_22_114_cow.jpg,67.45655115330092,229.10587988076156,19.155812978744507
deeplabv3,131_4_25_22_116_cow.jpg,66.39056525655758,236.61042059383465,17.4866042137146
deeplabv3,39_4_29_12_87_cow.jpg,70.24078744710145,209.50485637240584,17.281664609909058
deeplabv3,39_4_29_12_89_cow.jpg,68.92455948296659,218.77110123991525,17.67044734954834
deeplabv3,39_4_29_12_91_cow.jpg,67.1558037546417,231.22314156732244,18.984546899795532
deeplabv3,110_4_20_22_111_cow.jpg,60.814114532525565,275.86863369102,17.537225246429443
deeplabv3,110_4_22_21_107_cow.jpg,79.76406172111429,142.4610054833554,17.262571811676025
deeplabv3,110_4_22_21_109_cow.jpg,67.98178726229358,225.40821767345318,17.995378971099854
deeplabv3,110_4_22_21_111_cow.jpg,72.41459936674988,194.20122045808088,18.52800703048706
deeplabv3,110_4_22_21_113_cow.jpg,84.59679666437083,108.4385514828293,17.43724036216736
deeplabv3,734_4_22_23_129_cow.jpg,46.687210668702804,375.3220368923323,17.59664511680603
deeplabv3,734_4_22_23_133_cow.jpg,55.85744644310249,310.76357704055846,18.63755202293396
deeplabv3,38_4_23_23_103_cow.jpg,65.26006099460105,244.5691705980086,17.963236570358276
deeplabv3,38_4_23_23_105_cow.jpg,67.45612707233207,229.1088654107823,17.288318157196045
deeplabv3,714_4_20_20_106_cow.jpg,79.24150629913503,146.13979565408943,17.57763934135437
deeplabv3,132_4_21_12_105_cow.jpg,73.331748668646,187.74448937273218,19.020312070846558
deeplabv3,128_4_20_20_107_cow.jpg,59.573974695564935,284.5992181432229,17.50521421432495
deeplabv3,128_4_20_20_111_cow.jpg,65.86304336954365,240.3241746784127,17.243638515472412
deeplabv3,128_4_20_20_113_cow.jpg,54.729203593137484,318.70640670431203,17.4971764087677
deeplabv3,738_4_24_22_109_cow.jpg,71.0073136807163,204.10851168775733,19.031574726104736
deeplabv3,738_4_24_22_111_cow.jpg,77.15601664614078,160.82164281116883,17.443796634674072
deeplabv3,738_4_24_22_113_cow.jpg,80.51382940468801,137.18264099099642,17.338871240615845
deeplabv3,56_4_23_22_102_cow.jpg,63.422852480224904,257.5031185392167,17.77768111228943
deeplabv3,56_4_23_22_104_cow.jpg,78.78335405897026,149.36518742484938,18.841787099838257
deeplabv3,132_4_29_12_92_cow.jpg,64.24236223642305,251.73376985558176,17.391337394714355
deeplabv3,132_4_29_12_94_cow.jpg,80.85552145645887,134.77712894652953,17.584686756134033
deeplabv3,32_4_22_21_107_cow.jpg,80.88954154248553,134.5376275409019,18.144753456115723
deeplabv3,32_4_22_21_109_cow.jpg,75.75766325163518,170.66605070848837,18.322691202163696
deeplabv3,32_4_22_21_111_cow.jpg,79.71420951448734,142.8119650180092,17.549678802490234
deeplabv3,32_4_22_21_113_cow.jpg,78.65401766222229,150.2757156579551,17.56619644165039
deeplabv3,714_4_22_20_107_cow.jpg,74.02859804569218,182.83866975832706,18.832226514816284
deeplabv3,131_4_23_20_113_cow.jpg,80.82981406798113,134.95810896141288,17.752469539642334
deeplabv3,734_4_25_12_108_cow.jpg,71.20822990659394,202.69406145757864,17.295092344284058
deeplabv3,734_4_25_12_110_cow.jpg,81.31261388551943,131.55919824594326,17.506096839904785
deeplabv3,734_4_25_12_112_cow.jpg,78.11414941631763,154.07638810912397,19.099117517471313
deeplabv3,32_4_24_21_116_cow.jpg,81.68348845831129,128.9482412534885,17.528088569641113
deeplabv3,32_4_24_21_118_cow.jpg,74.59593784079831,178.84459760077982,17.37849187850952
deeplabv3,32_4_24_21_120_cow.jpg,77.2944803366808,159.8468584297671,17.706117391586304
deeplabv3,42_4_20_23_110_cow.jpg,58.8228115713163,289.8874065379332,19.04069685935974
deeplabv3,73_4_21_12_80_cow.jpg,57.98356211415332,295.7957227163607,17.4200177192688
deeplabv3,73_4_21_12_82_cow.jpg,77.9637285352134,155.13535111209762,17.276988744735718
deeplabv3,132_4_24_22_120_cow.jpg,51.648981227688175,340.3911721570753,18.17811417579651
deeplabv3,132_4_24_22_122_cow.jpg,54.46257584877701,320.5834660246099,18.444520711898804
deeplabv3,132_4_24_22_128_cow.jpg,59.677191231760716,283.8725737284045,17.444827556610107
deeplabv3,132_4_10_10_40_cow.jpg,81.62081515525516,129.38946130700373,17.513176202774048
deeplabv3,132_4_10_10_42_cow.jpg,76.26920961969608,167.06476427733952,18.89735245704651
deeplabv3,132_4_14_10_503_cow.jpg,78.27929404277091,152.91376993889278,17.87183952331543
deeplabv3,132_4_4_10_91_cow.jpg,69.00948843483839,218.17320141873773,17.321868658065796
deeplabv3,32_4_5_22_181_cow.jpg,53.60761167686785,326.60241379485035,17.584587812423706
deeplabv3,734_4_23_23_108_cow.jpg,63.75300746927339,255.17882741631536,19.17521333694458
deeplabv3,128_4_25_23_105_cow.jpg,60.70707072629187,276.6222220869053,17.44038200378418
deeplabv3,128_4_25_23_107_cow.jpg,69.5352257155152,214.4720109627729,17.38372039794922
deeplabv3,128_4_25_23_109_cow.jpg,61.863695280761924,268.47958522343606,17.63498854637146
deeplabv3,71_4_25_23_104_cow.jpg,59.857074357731996,282.6061965215667,19.22087812423706
deeplabv3,700_4_29_12_92_cow.jpg,86.20405465282468,97.12345524411423,17.593810319900513
deeplabv3,131_4_22_22_112_cow.jpg,75.71126264234817,170.99271099786887,17.44409155845642
deeplabv3,131_4_22_22_114_cow.jpg,73.5554628641146,186.16954143663315,18.345643520355225
deeplabv3,131_4_22_22_116_cow.jpg,70.42293314993564,208.22255062445308,18.525908946990967
deeplabv3,73_4_23_22_111_cow.jpg,57.33654992537745,300.3506885253428,17.447526454925537
deeplabv3,73_4_23_22_113_cow.jpg,59.321340714849,286.37776136746305,17.671545267105103
deeplabv3,132_4_27_12_74_cow.jpg,66.19016024475557,238.02127187692076,19.137616634368896
deeplabv3,132_4_27_12_76_cow.jpg,83.73629558356231,114.4964790917214,17.74598503112793
deeplabv3,700_4_20_12_86_cow.jpg,65.30290657091197,244.2675377407797,17.444388389587402
deeplabv3,700_4_20_12_88_cow.jpg,75.1440536845511,174.98586206076033,17.71756935119629
deeplabv3,48_4_22_22_107_cow.jpg,76.89726475539683,162.6432561220063,19.13473892211914
deeplabv3,48_4_22_22_109_cow.jpg,76.23704929608553,167.29117295555784,17.55655264854431
deeplabv3,48_4_22_22_111_cow.jpg,73.77591148444205,184.61758314952803,17.712319135665894
deeplabv3,32_4_25_12_108_cow.jpg,61.2632241508208,272.70690197822165,18.611697673797607
deeplabv3,32_4_25_12_110_cow.jpg,69.7091887723145,213.24731104290592,18.2629656791687
deeplabv3,32_4_25_12_112_cow.jpg,66.57849586380027,235.2873891188461,17.382771968841553
deeplabv3,73_4_25_20_125_cow.jpg,58.68634649071494,290.84812070536685,17.58044981956482
deeplabv3,73_4_25_20_127_cow.jpg,57.2958869444278,300.6369559112283,19.2593252658844
deeplabv3,73_4_25_20_129_cow.jpg,58.93262242818456,289.11433810558077,17.9114727973938
deeplabv3,696_4_27_12_67_cow.jpg,73.22636056635272,188.48642161287685,17.416386365890503
deeplabv3,696_4_27_12_69_cow.jpg,71.7010572544944,199.22455692835933,17.819819450378418
deeplabv3,40_4_24_23_111_cow.jpg,59.291770278191656,286.58593724153076,19.311456203460693
deeplabv3,40_4_24_23_113_cow.jpg,59.73855512266943,283.4405719364072,17.514122247695923
deeplabv3,32_4_25_20_122_cow.jpg,79.44485378112702,144.7082293808658,17.634337663650513
deeplabv3,32_4_25_20_124_cow.jpg,68.83650702937561,219.39099051319567,18.506327390670776
deeplabv3,710_4_23_23_105_cow.jpg,79.42637575150565,144.83831470940032,18.080570936203003
deeplabv3,714_4_25_10_79_cow.jpg,71.13424066241558,203.2149457365943,17.316781044006348
deeplabv3,714_4_25_10_81_cow.jpg,68.7255579081595,220.1720723265571,17.75035071372986
deeplabv3,38_4_20_23_70_cow.jpg,63.4739068441553,257.14369581714664,18.98522663116455
deeplabv3,38_4_20_23_72_cow.jpg,71.08707418748087,203.54699772013467,17.510679244995117
deeplabv3,38_4_20_23_74_cow.jpg,69.86536139527568,212.14785577725925,17.226364374160767
deeplabv3,38_4_20_23_76_cow.jpg,76.35493476362527,166.46125926407814,17.60153865814209
deeplabv3,132_4_25_21_124_cow.jpg,77.40848118151419,159.0442924821401,19.049609422683716
deeplabv3,757_4_25_22_106_cow.jpg,79.21950759755197,146.2946665132342,17.501948595046997
deeplabv3,757_4_25_22_108_cow.jpg,70.37817447711392,208.53765168111804,17.353107213974
deeplabv3,757_4_25_22_110_cow.jpg,73.04328179085404,189.77529619238757,17.725786447525024
deeplabv3,757_4_25_22_112_cow.jpg,76.9633782557705,162.1778170793758,18.885035037994385
deeplabv3,132_4_20_21_108_cow.jpg,46.01513089873901,380.0534784728774,17.49640941619873
deeplabv3,132_4_20_21_112_cow.jpg,57.057722237416606,302.31363544858704,17.455062866210938
deeplabv3,49_4_26_12_109_cow.jpg,59.78582622369921,283.1077833851576,18.20296001434326
deeplabv3,49_4_26_12_111_cow.jpg,61.11476374389599,273.7520632429722,18.485330820083618
deeplabv3,700_4_29_12_90_cow.jpg,79.30169175397018,145.71609005204996,17.37767791748047
deeplabv3,66_4_7_20_324_cow.jpg,73.70954342028651,185.08481432118305,17.51773500442505
deeplabv3_mobilenet_v3_large,71_4_10_20_158_cow.jpg,77.12252346402954,161.05743481323208,2.4406051635742188
deeplabv3_mobilenet_v3_large,700_4_11_10_298_cow.jpg,58.65749510450402,291.0512344642917,2.0676424503326416
deeplabv3_mobilenet_v3_large,700_4_11_10_300_cow.jpg,60.82781003841482,275.7722173295596,1.4321515560150146
deeplabv3_mobilenet_v3_large,128_4_4_10_132_cow.jpg,74.69833010700873,178.12375604665854,1.4181890487670898
deeplabv3_mobilenet_v3_large,71_4_10_20_156_cow.jpg,72.33364489126804,194.77113996547305,1.434898853302002
deeplabv3_mobilenet_v3_large,128_4_6_10_85_cow.jpg,73.51971221997154,186.4212259714004,1.417651891708374
deeplabv3_mobilenet_v3_large,132_4_14_10_501_cow.jpg,67.02462963218156,232.14660738944175,1.4521102905273438
deeplabv3_mobilenet_v3_large,132_4_14_10_505_cow.jpg,77.04717226613893,161.58790724638195,1.434422254562378
deeplabv3_mobilenet_v3_large,132_4_5_10_64_cow.jpg,60.42308115710955,278.62150865394875,1.808305025100708
deeplabv3_mobilenet_v3_large,56_4_10_10_106_cow.jpg,74.54957225185132,179.17101134696674,2.4163033962249756
deeplabv3_mobilenet_v3_large,39_4_10_10_108_cow.jpg,70.92584501454913,204.6820510975741,1.823369026184082
deeplabv3_mobilenet_v3_large,736_4_10_21_49_cow.jpg,64.9100331212268,247.0333668265633,1.4289836883544922
deeplabv3_mobilenet_v3_large,110_4_5_22_151_cow.jpg,62.155086004940415,266.42819452521945,1.4280195236206055
deeplabv3_mobilenet_v3_large,128_4_14_12_108_cow.jpg,63.67713523264709,255.71296796216447,1.4306833744049072
deeplabv3_mobilenet_v3_large,128_4_14_12_110_cow.jpg,62.48418791034944,264.1113171111399,1.4448482990264893
deeplabv3_mobilenet_v3_large,128_4_14_12_112_cow.jpg,62.91074881429215,261.10832834738324,1.474616527557373
deeplabv3_mobilenet_v3_large,128_4_5_23_10_cow.jpg,63.80869570969354,254.7867822037575,1.4294791221618652
deeplabv3_mobilenet_v3_large,736_4_5_22_162_cow.jpg,74.03447510549368,182.79729525732446,2.1737098693847656
deeplabv3_mobilenet_v3_large,32_4_10_11_39_cow.jpg,67.08459809565173,231.72442940661182,2.3604800701141357
deeplabv3_mobilenet_v3_large,32_4_10_11_43_cow.jpg,67.70483198493777,227.3579828260381,1.4430453777313232
deeplabv3_mobilenet_v3_large,32_4_15_13_100_cow.jpg,73.26935696471676,188.18372696839398,1.4209697246551514
deeplabv3_mobilenet_v3_large,32_4_15_13_102_cow.jpg,66.77526518422948,233.90213310302445,1.4772286415100098
deeplabv3_mobilenet_v3_large,37_4_5_20_221_cow.jpg,61.24823440177314,272.81242981151706,1.4492883682250977
deeplabv3_mobilenet_v3_large,37_4_5_20_223_cow.jpg,62.810691283251565,261.812733365909,1.4306228160858154
deeplabv3_mobilenet_v3_large,38_4_10_13_37_cow.jpg,75.42137735040916,173.03350345311955,1.4231460094451904
deeplabv3_mobilenet_v3_large,40_4_15_12_401_cow.jpg,52.045071622092074,337.6026957804718,1.5510027408599854
deeplabv3_mobilenet_v3_large,40_4_15_12_403_cow.jpg,66.98935513475065,232.39493985135542,2.4089012145996094
deeplabv3_mobilenet_v3_large,696_4_7_21_278_cow.jpg,67.33046860784509,229.99350100077055,1.9825928211212158
deeplabv3_mobilenet_v3_large,40_4_9_21_246_cow.jpg,53.57192757082609,326.85362990138435,1.4351098537445068
deeplabv3_mobilenet_v3_large,44_4_7_20_3_cow.jpg,60.39476866412994,278.8208286045252,1.4442615509033203
deeplabv3_mobilenet_v3_large,40_4_6_10_363_cow.jpg,63.96199670195142,253.707543218262,1.427809715270996
deeplabv3_mobilenet_v3_large,713_4_5_22_361_cow.jpg,71.67845347450843,199.38368753946068,1.407949447631836
deeplabv3_mobilenet_v3_large,713_4_5_22_363_cow.jpg,76.40106461438374,166.13650511473844,1.4316966533660889
deeplabv3_mobilenet_v3_large,736_4_4_11_270_cow.jpg,70.49081753653188,207.7446445428155,1.4275574684143066
deeplabv3_mobilenet_v3_large,700_4_5_12_14_cow.jpg,74.03151622844511,182.81812575174638,1.899986743927002
deeplabv3_mobilenet_v3_large,700_4_5_12_16_cow.jpg,72.61093855017499,192.8189926067681,2.3667328357696533
deeplabv3_mobilenet_v3_large,45_4_15_12_36_cow.jpg,59.635227997739726,284.1679948959123,1.7008063793182373
deeplabv3_mobilenet_v3_large,45_4_15_12_38_cow.jpg,60.31325669004075,279.39467290211314,1.4236090183258057
deeplabv3_mobilenet_v3_large,45_4_7_22_180_cow.jpg,63.464054460770654,257.2130565961745,1.458092212677002
deeplabv3_mobilenet_v3_large,128_4_10_12_146_cow.jpg,63.18265234396101,259.1941274985145,1.4630608558654785
deeplabv3_mobilenet_v3_large,128_4_10_12_148_cow.jpg,62.37384280514334,264.88814665179086,1.438791036605835
deeplabv3_mobilenet_v3_large,48_4_14_10_190_cow.jpg,60.89286410711979,275.31423668587666,1.438208818435669
deeplabv3_mobilenet_v3_large,48_4_15_12_243_cow.jpg,55.12607067103372,315.91246247592255,1.4497325420379639
deeplabv3_mobilenet_v3_large,713_4_6_12_62_cow.jpg,72.04171056650861,196.82635761177943,2.1814727783203125
deeplabv3_mobilenet_v3_large,49_4_5_13_167_cow.jpg,64.25257434886882,251.66187658396353,2.3286948204040527
deeplabv3_mobilenet_v3_large,49_4_5_13_169_cow.jpg,59.4164704423974,285.70804808552236,1.450042486190796
deeplabv3_mobilenet_v3_large,738_4_6_11_156_cow.jpg,70.58591931374312,207.0751280312485,1.4234259128570557
deeplabv3_mobilenet_v3_large,713_4_5_22_11_cow.jpg,74.83093832599323,177.19019418500767,1.4394731521606445
deeplabv3_mobilenet_v3_large,713_4_5_22_9_cow.jpg,74.67498271238236,178.28812170482817,1.4388551712036133
deeplabv3_mobilenet_v3_large,49_4_7_21_162_cow.jpg,59.87608334143288,282.4723732763125,1.4453623294830322
deeplabv3_mobilenet_v3_large,56_4_4_12_2_cow.jpg,64.8110160755839,247.73044682788938,1.4491288661956787
deeplabv3_mobilenet_v3_large,696_4_6_10_175_cow.jpg,68.5820235774821,221.18255401452603,1.6023635864257812
deeplabv3_mobilenet_v3_large,39_4_5_10_142_cow.jpg,74.38434087218657,180.33424025980656,2.4306962490081787
deeplabv3_mobilenet_v3_large,39_4_5_10_144_cow.jpg,75.5720318161886,171.97289601403227,1.9211599826812744
deeplabv3_mobilenet_v3_large,733_4_6_13_41_cow.jpg,72.95407215437754,190.40333203318207,1.480783224105835
deeplabv3_mobilenet_v3_large,734_4_4_22_226_cow.jpg,77.61516367091474,157.5892477567603,1.4454319477081299
deeplabv3_mobilenet_v3_large,42_4_6_11_266_cow.jpg,76.22711990220209,167.36107588849728,1.4357924461364746
deeplabv3_mobilenet_v3_large,738_4_4_12_139_cow.jpg,62.782929849988776,262.008173856079,1.4395942687988281
deeplabv3_mobilenet_v3_large,73_4_10_20_57_cow.jpg,89.60138760148347,73.2062312855564,1.450253963470459
deeplabv3_mobilenet_v3_large,110_4_11_13_101_cow.jpg,78.17134549401123,153.6737277221609,1.438265323638916
deeplabv3_mobilenet_v3_large,73_4_4_21_188_cow.jpg,45.03947803783647,386.92207461363125,2.000223159790039
deeplabv3_mobilenet_v3_large,73_4_5_10_207_cow.jpg,76.2877366656578,166.93433387376908,2.3664374351501465
deeplabv3_mobilenet_v3_large,85_4_11_10_116_cow.jpg,78.38695259343066,152.1558537422481,1.5824410915374756
deeplabv3_mobilenet_v3_large,32_4_5_22_177_cow.jpg,51.97306030536595,338.10965545022367,1.432724952697754
deeplabv3_mobilenet_v3_large,32_4_7_21_8_cow.jpg,71.66068374937338,199.5087864044114,1.428602695465088
deeplabv3_mobilenet_v3_large,714_4_10_10_117_cow.jpg,68.2546862068469,223.48700910379787,1.4336175918579102
deeplabv3_mobilenet_v3_large,56_4_15_13_24_cow.jpg,73.21047201716101,188.59827699918648,1.4275171756744385
